goals,assists,shots_ontarget,shots_offtarget,chances2score,keypasses,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,tballs_acc,tballs_inacc,drib_success,drib_unsuccess,touches,poss_lost,tackles,interceptions,clearances,stop_shots,dribbled_past,aerials_w,aerials_l,grduels_w,grduels_l,fouls,wasfouled,ycards,rcards,dangmistakes,saves_itb,saves_otb,saved_pen,goals_ag_itb,goals_ag_otb,shotsblocked,countattack,offsides,missed_penalties,owngoals,minutesPlayed,game_duration,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,GMM_Cluster,GMM_Max_Probability
0,0,0,1,1,0,23,2,0,0,0,2,0,1,0,0,31,3,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,90,2,2,0,5,0.9999999989857855
0,0,0,1,1,0,23,2,0,0,0,2,0,1,0,0,31,3,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,90,2,2,0,5,0.9999999989857855
0,0,0,1,1,0,50,6,0,0,3,5,0,0,0,0,64,10,0,4,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,50,6,0,0,3,5,0,0,0,0,64,10,0,4,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,50,6,0,0,3,5,0,0,0,0,64,10,0,4,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,50,6,0,0,3,5,0,0,0,0,64,10,0,4,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,0,0,0,6,3,0,0,1,0,0,1,1,0,18,6,2,0,2,0,1,2,1,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,90,0,0,0,0,0.9999999999286899
0,0,0,0,0,0,6,3,0,0,1,0,0,1,1,0,18,6,2,0,2,0,1,2,1,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,90,0,0,0,0,0.9999999999286899
0,0,0,0,0,0,6,3,0,0,1,0,0,1,1,0,18,6,2,0,2,0,1,2,1,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,90,0,0,0,0,0.9999999999286899
0,0,0,0,0,0,6,3,0,0,1,0,0,1,1,0,18,6,2,0,2,0,1,2,1,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,79,90,0,0,0,0,0.9999999999286899
0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,1,1,0,2,0.9999997973022438
0,0,0,1,1,0,65,4,0,0,5,2,0,0,0,0,79,6,3,3,0,0,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,65,4,0,0,5,2,0,0,0,0,79,6,3,3,0,0,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,65,4,0,0,5,2,0,0,0,0,79,6,3,3,0,0,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,65,4,0,0,5,2,0,0,0,0,79,6,3,3,0,0,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,0,0,0,11,4,0,2,0,1,0,2,0,0,26,11,2,4,0,0,1,1,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,90,0,0,0,0,0.9999999999634639
0,0,0,0,0,0,11,4,0,2,0,1,0,2,0,0,26,11,2,4,0,0,1,1,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,90,0,0,0,0,0.9999999999634639
0,0,0,0,0,0,11,4,0,2,0,1,0,2,0,0,26,11,2,4,0,0,1,1,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,90,0,0,0,0,0.9999999999634639
0,0,0,0,0,0,11,4,0,2,0,1,0,2,0,0,26,11,2,4,0,0,1,1,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,90,0,0,0,0,0.9999999999634639
0,0,0,1,1,0,14,1,0,0,1,0,0,0,1,0,29,7,1,2,1,0,0,2,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,2,2,0,5,0.9999843570065653
0,0,0,1,1,0,14,1,0,0,1,0,0,0,1,0,29,7,1,2,1,0,0,2,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,2,2,0,5,0.9999843570065653
0,0,0,1,1,0,14,1,0,0,1,0,0,0,1,0,29,7,1,2,1,0,0,2,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,2,2,0,5,0.9999843570065653
0,0,0,1,1,0,14,1,0,0,1,0,0,0,1,0,29,7,1,2,1,0,0,2,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,73,90,2,2,0,5,0.9999843570065653
0,0,0,0,0,0,8,2,0,0,3,2,0,0,0,0,15,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999999198224
0,0,0,0,0,0,8,2,0,0,3,2,0,0,0,0,15,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999999198224
0,0,0,0,0,0,8,2,0,0,3,2,0,0,0,0,15,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999999198224
0,0,0,0,0,0,8,2,0,0,3,2,0,0,0,0,15,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9999999999198224
0,0,0,0,0,0,33,9,0,0,3,6,0,0,1,0,57,12,3,4,2,0,1,1,3,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979144292
0,0,0,0,0,0,33,9,0,0,3,6,0,0,1,0,57,12,3,4,2,0,1,1,3,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979144292
0,0,0,0,0,0,33,9,0,0,3,6,0,0,1,0,57,12,3,4,2,0,1,1,3,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979144292
0,0,0,0,0,0,33,9,0,0,3,6,0,0,1,0,57,12,3,4,2,0,1,1,3,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979144292
0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,52,3,1,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999950312457
0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,52,3,1,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999950312457
0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,52,3,1,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999950312457
0,0,0,0,0,0,44,0,0,0,5,0,0,0,0,0,52,3,1,5,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999950312457
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9903359995161992
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.9903359995161992
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999979117433
0,0,0,0,0,0,31,4,0,0,3,1,0,0,1,0,39,5,3,0,0,0,0,0,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999049996166
0,0,0,0,0,0,31,4,0,0,3,1,0,0,1,0,39,5,3,0,0,0,0,0,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999049996166
0,0,0,0,0,0,31,4,0,0,3,1,0,0,1,0,39,5,3,0,0,0,0,0,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999049996166
0,0,0,0,0,0,31,4,0,0,3,1,0,0,1,0,39,5,3,0,0,0,0,0,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999049996166
0,0,0,0,0,0,19,6,1,0,1,0,0,0,0,0,34,7,1,0,0,0,0,0,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,0,0,0,0,0.9999999999998721
0,0,0,0,0,0,19,6,1,0,1,0,0,0,0,0,34,7,1,0,0,0,0,0,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,0,0,0,0,0.9999999999998721
0,0,0,0,0,0,19,6,1,0,1,0,0,0,0,0,34,7,1,0,0,0,0,0,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,0,0,0,0,0.9999999999998721
0,0,0,0,0,0,19,6,1,0,1,0,0,0,0,0,34,7,1,0,0,0,0,0,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,90,0,0,0,0,0.9999999999998721
0,0,0,0,0,0,39,4,1,1,1,0,0,0,0,0,64,10,1,1,4,0,0,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999998612583266
0,0,0,0,0,0,39,4,1,1,1,0,0,0,0,0,64,10,1,1,4,0,0,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999998612583266
0,0,0,0,0,0,39,4,1,1,1,0,0,0,0,0,64,10,1,1,4,0,0,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999998612583266
0,0,0,0,0,0,39,4,1,1,1,0,0,0,0,0,64,10,1,1,4,0,0,3,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999998612583266
0,0,0,0,0,0,71,7,0,0,3,2,0,2,0,0,86,10,3,5,1,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999996455813
0,0,0,0,0,0,71,7,0,0,3,2,0,2,0,0,86,10,3,5,1,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999996455813
0,0,0,0,0,0,71,7,0,0,3,2,0,2,0,0,86,10,3,5,1,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999996455813
0,0,0,0,0,0,71,7,0,0,3,2,0,2,0,0,86,10,3,5,1,0,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999996455813
0,0,0,0,0,0,47,8,2,0,8,4,0,0,0,0,83,14,4,2,1,0,1,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.999999999999929
0,0,0,0,0,0,47,8,2,0,8,4,0,0,0,0,83,14,4,2,1,0,1,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.999999999999929
0,0,0,0,0,0,47,8,2,0,8,4,0,0,0,0,83,14,4,2,1,0,1,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.999999999999929
0,0,0,0,0,0,47,8,2,0,8,4,0,0,0,0,83,14,4,2,1,0,1,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.999999999999929
0,0,0,0,0,0,45,10,0,0,2,4,0,2,0,0,69,12,3,6,3,0,1,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999889926415
0,0,0,0,0,0,45,10,0,0,2,4,0,2,0,0,69,12,3,6,3,0,1,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999889926415
0,0,0,0,0,0,45,10,0,0,2,4,0,2,0,0,69,12,3,6,3,0,1,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999889926415
0,0,0,0,0,0,45,10,0,0,2,4,0,2,0,0,69,12,3,6,3,0,1,2,2,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999889926415
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999988191880939
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999988191880939
0,0,0,0,0,0,25,5,2,1,2,4,0,2,1,0,49,9,2,3,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.9999999999987352
0,0,0,0,0,0,25,5,2,1,2,4,0,2,1,0,49,9,2,3,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.9999999999987352
0,0,0,0,0,0,25,5,2,1,2,4,0,2,1,0,49,9,2,3,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.9999999999987352
0,0,0,0,0,0,25,5,2,1,2,4,0,2,1,0,49,9,2,3,1,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,0,0.9999999999987352
0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999998831015
0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999999998831015
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9933936976590027
0,0,0,1,0,0,43,7,0,0,4,2,0,2,0,0,62,10,3,2,3,0,1,1,2,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,90,0,0,0,1,0.9999999999651834
0,0,0,1,0,0,43,7,0,0,4,2,0,2,0,0,62,10,3,2,3,0,1,1,2,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,90,0,0,0,1,0.9999999999651834
0,0,0,1,0,0,43,7,0,0,4,2,0,2,0,0,62,10,3,2,3,0,1,1,2,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,90,0,0,0,1,0.9999999999651834
0,0,0,1,0,0,43,7,0,0,4,2,0,2,0,0,62,10,3,2,3,0,1,1,2,3,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,86,90,0,0,0,1,0.9999999999651834
0,0,0,0,0,0,31,4,0,0,1,4,0,0,0,0,47,5,2,3,3,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999947080482
0,0,0,0,0,0,31,4,0,0,1,4,0,0,0,0,47,5,2,3,3,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999947080482
0,0,0,0,0,0,31,4,0,0,1,4,0,0,0,0,47,5,2,3,3,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999947080482
0,0,0,0,0,0,31,4,0,0,1,4,0,0,0,0,47,5,2,3,3,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999947080482
0,0,0,0,0,0,43,8,0,0,2,3,0,0,1,0,59,10,1,2,2,0,2,1,3,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999709802982
0,0,0,0,0,0,43,8,0,0,2,3,0,0,1,0,59,10,1,2,2,0,2,1,3,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999709802982
0,0,0,0,0,0,43,8,0,0,2,3,0,0,1,0,59,10,1,2,2,0,2,1,3,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999709802982
0,0,0,0,0,0,43,8,0,0,2,3,0,0,1,0,59,10,1,2,2,0,2,1,3,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,90,0,0,0,3,0.9999999709802982
0,0,0,0,0,0,34,3,1,0,1,0,0,0,0,0,54,6,0,3,1,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999995820019
0,0,0,0,0,0,34,3,1,0,1,0,0,0,0,0,54,6,0,3,1,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999995820019
0,0,0,0,0,0,34,3,1,0,1,0,0,0,0,0,54,6,0,3,1,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999995820019
0,0,0,0,0,0,34,3,1,0,1,0,0,0,0,0,54,6,0,3,1,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999995820019
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999992655204577
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999992655204577
0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.999999999880103
0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.999999999880103
0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.999999999880103
0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,3,0.999999999880103
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,2,0.9999960138960808
0,0,0,0,0,0,58,1,0,0,3,0,0,0,0,0,65,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979967527
0,0,0,0,0,0,58,1,0,0,3,0,0,0,0,0,65,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979967527
0,0,0,0,0,0,58,1,0,0,3,0,0,0,0,0,65,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979967527
0,0,0,0,0,0,58,1,0,0,3,0,0,0,0,0,65,2,1,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999979967527
0,0,0,0,0,0,34,9,0,0,0,2,0,1,0,0,68,15,1,5,5,0,0,2,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999995465316
0,0,0,0,0,0,34,9,0,0,0,2,0,1,0,0,68,15,1,5,5,0,0,2,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999995465316
0,0,0,0,0,0,34,9,0,0,0,2,0,1,0,0,68,15,1,5,5,0,0,2,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999995465316
0,0,0,0,0,0,34,9,0,0,0,2,0,1,0,0,68,15,1,5,5,0,0,2,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999995465316
0,0,0,0,0,0,52,2,0,0,6,1,0,0,0,0,69,5,1,4,2,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999985302566
0,0,0,0,0,0,52,2,0,0,6,1,0,0,0,0,69,5,1,4,2,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999985302566
0,0,0,0,0,0,52,2,0,0,6,1,0,0,0,0,69,5,1,4,2,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999985302566
0,0,0,0,0,0,52,2,0,0,6,1,0,0,0,0,69,5,1,4,2,0,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,90,90,0,0,0,3,0.9999999985302566
0,0,0,0,0,0,37,8,1,0,5,3,0,0,0,0,57,10,4,1,1,0,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999994498694
0,0,0,0,0,0,37,8,1,0,5,3,0,0,0,0,57,10,4,1,1,0,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999994498694
0,0,0,0,0,0,37,8,1,0,5,3,0,0,0,0,57,10,4,1,1,0,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999994498694
0,0,0,0,0,0,37,8,1,0,5,3,0,0,0,0,57,10,4,1,1,0,2,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0.9999999994498694
0,0,0,0,0,0,54,7,0,0,7,2,0,0,0,0,70,9,2,0,0,0,0,0,0,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999953690093
0,0,0,0,0,0,54,7,0,0,7,2,0,0,0,0,70,9,2,0,0,0,0,0,0,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999953690093
0,0,0,0,0,0,54,7,0,0,7,2,0,0,0,0,70,9,2,0,0,0,0,0,0,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999953690093
0,0,0,0,0,0,54,7,0,0,7,2,0,0,0,0,70,9,2,0,0,0,0,0,0,4,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999953690093
0,0,0,0,0,0,22,11,0,0,1,7,0,1,0,0,49,15,0,1,1,0,1,1,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999363169
0,0,0,0,0,0,22,11,0,0,1,7,0,1,0,0,49,15,0,1,1,0,1,1,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999363169
0,0,0,0,0,0,22,11,0,0,1,7,0,1,0,0,49,15,0,1,1,0,1,1,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999363169
0,0,0,0,0,0,22,11,0,0,1,7,0,1,0,0,49,15,0,1,1,0,1,1,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999363169
0,0,0,0,0,0,21,6,0,0,0,3,0,0,0,0,36,7,1,0,0,0,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999981073273
0,0,0,0,0,0,21,6,0,0,0,3,0,0,0,0,36,7,1,0,0,0,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999981073273
0,0,0,0,0,0,21,6,0,0,0,3,0,0,0,0,36,7,1,0,0,0,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999981073273
0,0,0,0,0,0,21,6,0,0,0,3,0,0,0,0,36,7,1,0,0,0,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.9999999981073273
0,0,0,1,1,0,47,6,0,0,1,3,0,0,0,0,65,11,4,3,3,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,47,6,0,0,1,3,0,0,0,0,65,11,4,3,3,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,47,6,0,0,1,3,0,0,0,0,65,11,4,3,3,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,1,1,0,47,6,0,0,1,3,0,0,0,0,65,11,4,3,3,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,2,2,0,4,1.0
0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,68,3,1,0,3,0,0,2,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999916156
0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,68,3,1,0,3,0,0,2,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999916156
0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,68,3,1,0,3,0,0,2,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999916156
0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,68,3,1,0,3,0,0,2,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,3,0.999999999916156
0,0,0,0,0,0,9,7,0,0,2,3,0,0,0,0,24,11,2,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,90,0,0,0,0,0.9999999999999432
